defaultname
  0.746240000   0.006230000
  0.756770000   0.006170000
  0.767210000   0.006080000
  0.777570000   0.005980000
  0.787820000   0.005840000
  0.797980000   0.005700000
  0.808030000   0.005530000
  0.817980000   0.005360000
  0.827800000   0.005160000
  0.837510000   0.004950000
  0.847100000   0.004720000
  0.856560000   0.004480000
  0.865890000   0.004240000
  0.875080000   0.003980000
  0.884130000   0.003710000
  0.893040000   0.003440000
  0.901800000   0.003150000
  0.910400000   0.002850000
  0.918840000   0.002560000
  0.927120000   0.002270000
  0.935240000   0.001980000
  0.943180000   0.001680000
  0.950950000   0.001400000
  0.958530000   0.001130000
  0.965930000   0.000900000
  0.973140000   0.000680000
  0.980160000   0.000490000
  0.986980000   0.000310000
  0.993590000   0.000160000
  1.000000000   0.000000000
