defaultname
  0.756770000   0.007980000
  0.767210000   0.007830000
  0.777570000   0.007660000
  0.787820000   0.007470000
  0.797980000   0.007260000
  0.808030000   0.007030000
  0.817980000   0.006790000
  0.827800000   0.006540000
  0.837510000   0.006270000
  0.847100000   0.005980000
  0.856560000   0.005690000
  0.865890000   0.005380000
  0.875080000   0.005070000
  0.884130000   0.004750000
  0.893040000   0.004410000
  0.901800000   0.004070000
  0.910400000   0.003720000
  0.918840000   0.003370000
  0.927120000   0.003020000
  0.935240000   0.002670000
  0.943180000   0.002320000
  0.950950000   0.001980000
  0.958530000   0.001650000
  0.965930000   0.001350000
  0.973140000   0.001060000
  0.980160000   0.000790000
  0.986980000   0.000530000
  0.993590000   0.000270000
  1.000000000   0.000000000
